user_id,age_group,gender,city,income_level,meal_type,recipe_name,ingredient_category,purchase_frequency,avg_spend_per_month,review_text,rating,preferred_platform,review_text_clean,sentiment_score,sentiment_label
U4777,25-34,Male,Hamilton,Medium,Lunch,Palak Paneer,Protein,8,148.59,Would definitely try again!,1.1,Instagram,would definitely try,0.4574,Positive
U4778,45-54,Other,Toronto,Medium,Dinner,Butter Chicken,Vegetables,2,105.25,"Average taste, could be better.",1.1,Instagram,average taste could better,0.4404,Positive
U4779,45-54,Male,Hamilton,High,Dinner,Rajma Chawal,Spices,8,134.13,Delicious and quick to make!,3.9,Walmart Online,delicious quick make,0.6114,Positive
U4780,45-54,Other,Ottawa,Medium,Dinner,Paneer Tikka,Grains,2,99.26,Too spicy for me.,4.7,Amazon Fresh,spicy,0.0,Negative
U4781,65+,Other,London,Medium,Lunch,Rajma Chawal,Dairy,3,100.28,Loved the flavor!,3.5,Amazon Fresh,loved flavor,0.636,Positive
U4782,25-34,Other,Windsor,Medium,Lunch,Rajma Chawal,Protein,7,57.35,Too spicy for me.,3.9,YouTube,spicy,0.0,Negative
U4783,45-54,Other,Hamilton,Low,Snack,Biryani,Dairy,9,140.48,"Great recipe, easy to follow.",4.3,Facebook,great recipe easy follow,0.7906,Positive
U4784,65+,Male,Toronto,High,Lunch,Samosa,Protein,3,134.81,"Great recipe, easy to follow.",2.4,Walmart Online,great recipe easy follow,0.7906,Positive
U4785,35-44,Female,Hamilton,Low,Breakfast,Chole Bhature,Grains,5,137.06,Would definitely try again!,1.4,Walmart Online,would definitely try,0.4574,Positive
U4786,18-24,Male,Mississauga,High,Dinner,Palak Paneer,Grains,9,131.01,"Great recipe, easy to follow.",4.7,Instagram,great recipe easy follow,0.7906,Positive
U4787,65+,Female,Brampton,Low,Lunch,Chole Bhature,Grains,7,89.51,Tastes just like home cooking.,4.8,Amazon Fresh,tastes like home cooking,0.3612,Positive
U4788,35-44,Male,Mississauga,High,Breakfast,Butter Chicken,Grains,2,158.64,Not authentic enough.,2.8,Pinterest,authentic enough,0.0,Negative
U4789,35-44,Other,Windsor,Medium,Lunch,Rajma Chawal,Spices,5,159.71,Delicious and quick to make!,1.9,Facebook,delicious quick make,0.6114,Positive
U4790,18-24,Other,Markham,Medium,Dinner,Masala Dosa,Spices,5,88.47,Tastes just like home cooking.,4.6,Walmart Online,tastes like home cooking,0.3612,Positive
U4791,35-44,Female,Brampton,Medium,Breakfast,Tandoori Chicken,Protein,9,141.28,Too spicy for me.,3.8,Walmart Online,spicy,0.0,Negative
U4792,25-34,Female,Markham,Medium,Lunch,Tandoori Chicken,Spices,2,155.0,"Average taste, could be better.",1.0,Instagram,average taste could better,0.4404,Positive
U4793,18-24,Male,Hamilton,Medium,Lunch,Samosa,Protein,1,101.2,"Great recipe, easy to follow.",1.4,Pinterest,great recipe easy follow,0.7906,Positive
U4794,35-44,Female,Ottawa,Low,Breakfast,Palak Paneer,Spices,4,108.16,Would definitely try again!,4.9,Pinterest,would definitely try,0.4574,Positive
U4795,55-64,Male,Windsor,Medium,Snack,Paneer Tikka,Spices,4,141.36,Delicious and quick to make!,1.2,Pinterest,delicious quick make,0.6114,Positive
U4796,65+,Female,Hamilton,Medium,Breakfast,Samosa,Spices,1,59.59,Loved the flavor!,2.1,Facebook,loved flavor,0.636,Positive
U4797,35-44,Female,Toronto,Low,Breakfast,Biryani,Vegetables,10,76.46,Tastes just like home cooking.,3.2,Pinterest,tastes like home cooking,0.3612,Positive
U4798,25-34,Female,Hamilton,High,Breakfast,Rajma Chawal,Grains,7,80.41,Too spicy for me.,1.7,Amazon Fresh,spicy,0.0,Negative
U4799,45-54,Other,Brampton,Medium,Breakfast,Dal Makhani,Vegetables,2,48.15,Would definitely try again!,1.9,Facebook,would definitely try,0.4574,Positive
U4800,35-44,Other,Mississauga,Medium,Lunch,Palak Paneer,Spices,9,163.4,Would definitely try again!,2.4,YouTube,would definitely try,0.4574,Positive
U4801,45-54,Male,Ottawa,High,Breakfast,Rajma Chawal,Spices,7,40.47,Delicious and quick to make!,2.1,Pinterest,delicious quick make,0.6114,Positive
U4802,55-64,Female,Markham,Medium,Breakfast,Masala Dosa,Vegetables,7,133.72,Too spicy for me.,4.2,YouTube,spicy,0.0,Negative
U4803,35-44,Male,Hamilton,Medium,Dinner,Chole Bhature,Protein,1,152.47,Would definitely try again!,3.0,YouTube,would definitely try,0.4574,Positive
U4804,18-24,Female,Hamilton,Medium,Lunch,Paneer Tikka,Grains,9,108.26,Delicious and quick to make!,2.1,Instagram,delicious quick make,0.6114,Positive
U4805,45-54,Other,Mississauga,High,Dinner,Tandoori Chicken,Protein,10,93.27,"Average taste, could be better.",2.3,Pinterest,average taste could better,0.4404,Positive
U4806,55-64,Other,Ottawa,Low,Lunch,Palak Paneer,Grains,9,129.31,"Average taste, could be better.",1.2,Amazon Fresh,average taste could better,0.4404,Positive
U4807,18-24,Female,London,Medium,Snack,Palak Paneer,Dairy,2,120.07,Delicious and quick to make!,1.2,Instagram,delicious quick make,0.6114,Positive
U4808,18-24,Female,Markham,Medium,Snack,Chole Bhature,Grains,10,160.14,Loved the flavor!,3.9,Instagram,loved flavor,0.636,Positive
U4809,18-24,Other,Hamilton,Low,Lunch,Masala Dosa,Protein,9,20.0,Delicious and quick to make!,1.5,YouTube,delicious quick make,0.6114,Positive
U4810,18-24,Other,Hamilton,Low,Snack,Rajma Chawal,Grains,2,83.25,Delicious and quick to make!,2.9,Walmart Online,delicious quick make,0.6114,Positive
U4811,35-44,Male,London,Medium,Snack,Paneer Tikka,Dairy,2,142.46,Loved the flavor!,4.4,Amazon Fresh,loved flavor,0.636,Positive
U4812,65+,Other,Markham,Medium,Lunch,Chole Bhature,Dairy,8,122.02,"Great recipe, easy to follow.",2.5,Facebook,great recipe easy follow,0.7906,Positive
U4813,35-44,Female,Brampton,High,Breakfast,Chole Bhature,Spices,3,150.08,Not authentic enough.,2.4,Pinterest,authentic enough,0.0,Negative
U4814,35-44,Male,Brampton,Medium,Dinner,Chole Bhature,Dairy,3,130.48,"Great recipe, easy to follow.",4.5,Pinterest,great recipe easy follow,0.7906,Positive
U4815,55-64,Female,Windsor,Medium,Lunch,Palak Paneer,Vegetables,7,114.61,Not authentic enough.,4.5,Amazon Fresh,authentic enough,0.0,Negative
U4816,55-64,Male,Windsor,Low,Lunch,Palak Paneer,Protein,10,107.91,Too spicy for me.,4.5,Pinterest,spicy,0.0,Negative
U4817,65+,Female,Toronto,Low,Lunch,Palak Paneer,Vegetables,6,213.0,Would definitely try again!,3.3,Walmart Online,would definitely try,0.4574,Positive
U4818,55-64,Other,Mississauga,Medium,Dinner,Palak Paneer,Vegetables,7,181.4,"Great recipe, easy to follow.",4.8,Facebook,great recipe easy follow,0.7906,Positive
U4819,25-34,Female,Ottawa,Medium,Lunch,Paneer Tikka,Protein,6,139.82,Would definitely try again!,4.3,Walmart Online,would definitely try,0.4574,Positive
U4820,65+,Male,Hamilton,Low,Dinner,Masala Dosa,Vegetables,9,123.14,"Great recipe, easy to follow.",2.7,Pinterest,great recipe easy follow,0.7906,Positive
U4821,55-64,Female,Markham,Medium,Dinner,Dal Makhani,Vegetables,2,141.53,"Great recipe, easy to follow.",3.5,Instagram,great recipe easy follow,0.7906,Positive
U4822,65+,Male,Hamilton,High,Snack,Paneer Tikka,Vegetables,8,153.07,Loved the flavor!,1.5,Facebook,loved flavor,0.636,Positive
U4823,35-44,Female,Windsor,Medium,Breakfast,Masala Dosa,Dairy,6,136.75,Delicious and quick to make!,3.2,Facebook,delicious quick make,0.6114,Positive
U4824,35-44,Other,Toronto,Medium,Snack,Rajma Chawal,Protein,4,89.94,Not authentic enough.,2.1,Pinterest,authentic enough,0.0,Negative
U4825,65+,Other,Markham,Medium,Lunch,Biryani,Protein,6,191.38,Too spicy for me.,2.1,Pinterest,spicy,0.0,Negative
U4826,25-34,Female,Markham,Low,Lunch,Rajma Chawal,Protein,6,129.85,"Average taste, could be better.",1.5,Amazon Fresh,average taste could better,0.4404,Positive
U4827,25-34,Female,Hamilton,Low,Dinner,Masala Dosa,Vegetables,10,200.56,Would definitely try again!,2.4,Walmart Online,would definitely try,0.4574,Positive
U4828,65+,Female,Mississauga,High,Snack,Chole Bhature,Dairy,3,127.49,"Great recipe, easy to follow.",2.9,Facebook,great recipe easy follow,0.7906,Positive
U4829,55-64,Male,Toronto,Medium,Dinner,Dal Makhani,Protein,8,110.17,Delicious and quick to make!,3.4,Instagram,delicious quick make,0.6114,Positive
U4830,45-54,Female,Mississauga,Medium,Snack,Tandoori Chicken,Grains,5,175.37,Would definitely try again!,2.2,Amazon Fresh,would definitely try,0.4574,Positive
U4831,25-34,Female,Toronto,Low,Snack,Samosa,Protein,10,132.05,Loved the flavor!,4.2,Amazon Fresh,loved flavor,0.636,Positive
U4832,18-24,Male,Hamilton,Medium,Snack,Palak Paneer,Spices,4,125.34,"Average taste, could be better.",3.1,Instagram,average taste could better,0.4404,Positive
U4833,35-44,Other,Toronto,Low,Snack,Butter Chicken,Grains,2,71.99,Too spicy for me.,3.6,Instagram,spicy,0.0,Negative
U4834,65+,Female,Brampton,Low,Snack,Tandoori Chicken,Protein,10,146.41,Not authentic enough.,2.1,Amazon Fresh,authentic enough,0.0,Negative
U4835,18-24,Female,Markham,Medium,Breakfast,Tandoori Chicken,Vegetables,1,100.27,Not authentic enough.,4.3,Pinterest,authentic enough,0.0,Negative
U4836,65+,Other,Ottawa,Medium,Lunch,Rajma Chawal,Protein,7,102.09,"Great recipe, easy to follow.",3.5,Instagram,great recipe easy follow,0.7906,Positive
U4837,35-44,Other,Hamilton,Low,Snack,Palak Paneer,Dairy,10,100.38,"Average taste, could be better.",4.4,Facebook,average taste could better,0.4404,Positive
U4838,35-44,Male,London,Low,Snack,Biryani,Dairy,3,137.56,Too spicy for me.,1.6,YouTube,spicy,0.0,Negative
U4839,25-34,Female,Ottawa,Medium,Dinner,Masala Dosa,Protein,3,58.58,Not authentic enough.,2.5,Instagram,authentic enough,0.0,Negative
U4840,25-34,Female,Hamilton,Medium,Lunch,Palak Paneer,Vegetables,3,111.57,Too spicy for me.,1.5,Facebook,spicy,0.0,Negative
U4841,18-24,Male,Ottawa,Medium,Lunch,Butter Chicken,Vegetables,10,159.21,Would definitely try again!,1.9,Amazon Fresh,would definitely try,0.4574,Positive
U4842,65+,Other,Brampton,Medium,Lunch,Butter Chicken,Vegetables,3,70.17,Loved the flavor!,2.6,YouTube,loved flavor,0.636,Positive
U4843,35-44,Male,Ottawa,High,Snack,Masala Dosa,Protein,2,126.92,Too spicy for me.,4.6,Amazon Fresh,spicy,0.0,Negative
U4844,18-24,Other,Toronto,Low,Dinner,Tandoori Chicken,Protein,6,94.74,Too spicy for me.,3.2,Walmart Online,spicy,0.0,Negative
U4845,45-54,Male,Windsor,Low,Lunch,Palak Paneer,Spices,10,103.85,"Average taste, could be better.",2.3,Walmart Online,average taste could better,0.4404,Positive
U4846,18-24,Other,Ottawa,Medium,Dinner,Butter Chicken,Dairy,3,186.21,Delicious and quick to make!,4.0,Pinterest,delicious quick make,0.6114,Positive
U4847,55-64,Male,Hamilton,Low,Breakfast,Masala Dosa,Grains,1,53.98,Delicious and quick to make!,1.1,Instagram,delicious quick make,0.6114,Positive
U4848,18-24,Other,London,Medium,Breakfast,Samosa,Grains,10,150.63,Not authentic enough.,2.5,Amazon Fresh,authentic enough,0.0,Negative
U4849,55-64,Other,London,Medium,Dinner,Samosa,Dairy,9,100.88,Tastes just like home cooking.,3.4,YouTube,tastes like home cooking,0.3612,Positive
U4850,55-64,Other,Windsor,High,Snack,Paneer Tikka,Spices,6,98.89,"Great recipe, easy to follow.",3.3,Facebook,great recipe easy follow,0.7906,Positive
U4851,55-64,Other,Mississauga,High,Lunch,Palak Paneer,Dairy,6,75.54,"Average taste, could be better.",3.4,Instagram,average taste could better,0.4404,Positive
U4852,45-54,Other,Windsor,High,Breakfast,Dal Makhani,Spices,10,150.16,"Great recipe, easy to follow.",1.8,Pinterest,great recipe easy follow,0.7906,Positive
U4853,18-24,Female,Markham,Low,Breakfast,Masala Dosa,Spices,9,112.34,Tastes just like home cooking.,2.3,Amazon Fresh,tastes like home cooking,0.3612,Positive
U4854,18-24,Other,Ottawa,High,Dinner,Tandoori Chicken,Vegetables,2,107.29,Tastes just like home cooking.,4.7,Facebook,tastes like home cooking,0.3612,Positive
U4855,45-54,Female,London,Low,Snack,Biryani,Dairy,10,124.39,"Average taste, could be better.",4.9,Facebook,average taste could better,0.4404,Positive
U4856,35-44,Other,Windsor,Medium,Dinner,Butter Chicken,Grains,9,113.19,Tastes just like home cooking.,2.2,Amazon Fresh,tastes like home cooking,0.3612,Positive
U4857,25-34,Female,Ottawa,Medium,Dinner,Chole Bhature,Protein,3,39.97,Would definitely try again!,3.6,Walmart Online,would definitely try,0.4574,Positive
U4858,18-24,Female,Markham,Low,Dinner,Palak Paneer,Protein,3,100.37,Delicious and quick to make!,2.0,Pinterest,delicious quick make,0.6114,Positive
U4859,25-34,Male,London,Medium,Dinner,Butter Chicken,Dairy,3,155.82,Not authentic enough.,2.5,Facebook,authentic enough,0.0,Negative
U4860,65+,Other,Markham,Low,Dinner,Paneer Tikka,Protein,1,59.74,Not authentic enough.,4.2,Amazon Fresh,authentic enough,0.0,Negative
U4861,65+,Male,Ottawa,Low,Snack,Masala Dosa,Spices,10,76.4,Loved the flavor!,3.0,Walmart Online,loved flavor,0.636,Positive
U4862,45-54,Male,Hamilton,High,Dinner,Tandoori Chicken,Protein,7,102.93,"Great recipe, easy to follow.",4.4,Walmart Online,great recipe easy follow,0.7906,Positive
U4863,65+,Other,Ottawa,Low,Snack,Butter Chicken,Spices,10,90.98,Not authentic enough.,3.5,YouTube,authentic enough,0.0,Negative
U4864,65+,Male,Windsor,Low,Lunch,Chole Bhature,Spices,7,118.88,Tastes just like home cooking.,3.5,Facebook,tastes like home cooking,0.3612,Positive
U4865,35-44,Other,Markham,Medium,Lunch,Biryani,Grains,2,76.28,Would definitely try again!,1.1,Pinterest,would definitely try,0.4574,Positive
U4866,35-44,Male,Hamilton,High,Lunch,Masala Dosa,Protein,6,104.49,"Average taste, could be better.",4.0,Pinterest,average taste could better,0.4404,Positive
U4867,35-44,Other,Hamilton,Low,Lunch,Masala Dosa,Grains,4,118.08,Loved the flavor!,4.9,Amazon Fresh,loved flavor,0.636,Positive
U4868,65+,Other,Mississauga,Medium,Breakfast,Dal Makhani,Protein,7,145.96,Delicious and quick to make!,2.9,YouTube,delicious quick make,0.6114,Positive
U4869,45-54,Other,London,High,Snack,Paneer Tikka,Spices,7,169.79,"Great recipe, easy to follow.",1.6,Instagram,great recipe easy follow,0.7906,Positive
U4870,55-64,Female,Toronto,Low,Lunch,Masala Dosa,Protein,4,109.54,Delicious and quick to make!,4.9,Amazon Fresh,delicious quick make,0.6114,Positive
U4871,55-64,Male,Hamilton,Medium,Breakfast,Tandoori Chicken,Grains,3,195.52,"Great recipe, easy to follow.",2.2,Walmart Online,great recipe easy follow,0.7906,Positive
U4872,25-34,Female,Markham,Medium,Snack,Masala Dosa,Vegetables,7,112.64,Delicious and quick to make!,2.6,Instagram,delicious quick make,0.6114,Positive
U4873,55-64,Male,London,Medium,Breakfast,Dal Makhani,Grains,9,153.16,"Great recipe, easy to follow.",1.3,Instagram,great recipe easy follow,0.7906,Positive
U4874,55-64,Male,Brampton,High,Breakfast,Paneer Tikka,Vegetables,4,197.26,Loved the flavor!,1.4,Facebook,loved flavor,0.636,Positive
U4875,35-44,Male,Ottawa,Low,Dinner,Palak Paneer,Dairy,6,125.57,"Average taste, could be better.",1.9,Amazon Fresh,average taste could better,0.4404,Positive
U4876,35-44,Female,Windsor,High,Breakfast,Rajma Chawal,Grains,7,65.06,"Average taste, could be better.",3.2,Facebook,average taste could better,0.4404,Positive
U4877,65+,Male,Markham,High,Breakfast,Palak Paneer,Protein,10,123.64,Would definitely try again!,3.2,YouTube,would definitely try,0.4574,Positive
U4878,25-34,Female,Brampton,Low,Snack,Samosa,Vegetables,3,95.53,"Average taste, could be better.",3.4,Pinterest,average taste could better,0.4404,Positive
U4879,18-24,Other,Markham,Low,Breakfast,Dal Makhani,Protein,5,109.02,Would definitely try again!,3.3,YouTube,would definitely try,0.4574,Positive
U4880,25-34,Male,Ottawa,High,Dinner,Masala Dosa,Vegetables,1,199.4,Delicious and quick to make!,3.0,Amazon Fresh,delicious quick make,0.6114,Positive
U4881,25-34,Male,Mississauga,Medium,Lunch,Paneer Tikka,Grains,6,71.09,Not authentic enough.,4.2,Pinterest,authentic enough,0.0,Negative
U4882,45-54,Other,Markham,Medium,Lunch,Palak Paneer,Grains,5,132.02,Not authentic enough.,4.7,Instagram,authentic enough,0.0,Negative
U4883,65+,Other,Hamilton,Medium,Snack,Palak Paneer,Protein,7,84.89,"Great recipe, easy to follow.",2.1,Walmart Online,great recipe easy follow,0.7906,Positive
U4884,45-54,Male,Toronto,Medium,Snack,Samosa,Grains,9,107.69,Tastes just like home cooking.,1.5,Facebook,tastes like home cooking,0.3612,Positive
U4885,25-34,Other,Hamilton,High,Breakfast,Palak Paneer,Protein,4,149.79,Too spicy for me.,2.7,YouTube,spicy,0.0,Negative
U4886,25-34,Female,Ottawa,Low,Snack,Dal Makhani,Spices,9,132.73,Not authentic enough.,1.1,Facebook,authentic enough,0.0,Negative
U4887,25-34,Female,Markham,Low,Breakfast,Palak Paneer,Vegetables,6,111.0,Would definitely try again!,4.5,Facebook,would definitely try,0.4574,Positive
U4888,55-64,Male,Toronto,High,Snack,Tandoori Chicken,Protein,5,94.01,"Great recipe, easy to follow.",2.0,Pinterest,great recipe easy follow,0.7906,Positive
U4889,45-54,Female,Hamilton,High,Lunch,Samosa,Vegetables,2,132.64,Would definitely try again!,3.2,YouTube,would definitely try,0.4574,Positive
U4890,25-34,Female,Toronto,Medium,Lunch,Paneer Tikka,Spices,1,188.31,"Great recipe, easy to follow.",1.5,Pinterest,great recipe easy follow,0.7906,Positive
U4891,35-44,Male,Windsor,High,Lunch,Paneer Tikka,Vegetables,8,83.95,Loved the flavor!,3.2,Walmart Online,loved flavor,0.636,Positive
U4892,65+,Other,Ottawa,Medium,Lunch,Palak Paneer,Protein,6,196.47,Not authentic enough.,1.2,Facebook,authentic enough,0.0,Negative
U4893,65+,Male,Mississauga,Low,Breakfast,Dal Makhani,Grains,7,167.98,Tastes just like home cooking.,4.1,Amazon Fresh,tastes like home cooking,0.3612,Positive
U4894,35-44,Female,Mississauga,High,Breakfast,Dal Makhani,Vegetables,6,174.77,Loved the flavor!,4.8,Amazon Fresh,loved flavor,0.636,Positive
U4895,65+,Male,Markham,Medium,Breakfast,Biryani,Vegetables,10,132.34,Not authentic enough.,2.2,Pinterest,authentic enough,0.0,Negative
U4896,55-64,Male,Hamilton,Low,Lunch,Butter Chicken,Spices,7,166.85,Tastes just like home cooking.,2.0,Pinterest,tastes like home cooking,0.3612,Positive
U4897,55-64,Female,Brampton,Medium,Dinner,Tandoori Chicken,Dairy,9,79.65,Tastes just like home cooking.,2.8,Amazon Fresh,tastes like home cooking,0.3612,Positive
U4898,18-24,Female,Ottawa,Medium,Lunch,Biryani,Grains,5,93.28,Tastes just like home cooking.,3.5,Instagram,tastes like home cooking,0.3612,Positive
U4899,18-24,Male,Hamilton,High,Lunch,Butter Chicken,Protein,1,150.63,Would definitely try again!,1.8,Instagram,would definitely try,0.4574,Positive
U4900,18-24,Female,Hamilton,Low,Dinner,Rajma Chawal,Spices,1,131.83,Would definitely try again!,4.2,Instagram,would definitely try,0.4574,Positive
U4901,65+,Female,Mississauga,Low,Dinner,Chole Bhature,Protein,9,114.06,Too spicy for me.,1.8,Walmart Online,spicy,0.0,Negative
U4902,55-64,Female,Markham,Medium,Snack,Butter Chicken,Protein,5,20.0,Would definitely try again!,1.0,Pinterest,would definitely try,0.4574,Positive
U4903,55-64,Female,Toronto,High,Lunch,Chole Bhature,Vegetables,2,102.58,Delicious and quick to make!,3.1,YouTube,delicious quick make,0.6114,Positive
U4904,55-64,Female,Ottawa,Medium,Dinner,Samosa,Spices,3,73.04,"Great recipe, easy to follow.",1.5,YouTube,great recipe easy follow,0.7906,Positive
U4905,35-44,Female,Windsor,Medium,Snack,Palak Paneer,Spices,1,139.74,Too spicy for me.,3.8,Pinterest,spicy,0.0,Negative
U4906,55-64,Other,Toronto,Medium,Dinner,Butter Chicken,Grains,6,112.35,"Great recipe, easy to follow.",1.7,Amazon Fresh,great recipe easy follow,0.7906,Positive
U4907,35-44,Male,London,Low,Dinner,Dal Makhani,Dairy,6,94.87,Too spicy for me.,4.3,Pinterest,spicy,0.0,Negative
U4908,18-24,Female,London,Medium,Snack,Tandoori Chicken,Protein,3,225.72,"Great recipe, easy to follow.",2.9,Instagram,great recipe easy follow,0.7906,Positive
U4909,18-24,Male,Ottawa,Low,Lunch,Rajma Chawal,Grains,3,161.53,Too spicy for me.,3.3,Instagram,spicy,0.0,Negative
U4910,65+,Other,Markham,High,Snack,Paneer Tikka,Grains,7,162.23,Not authentic enough.,1.7,YouTube,authentic enough,0.0,Negative
U4911,18-24,Female,Brampton,Low,Lunch,Biryani,Protein,1,208.09,Tastes just like home cooking.,1.6,Pinterest,tastes like home cooking,0.3612,Positive
U4912,65+,Male,London,Medium,Dinner,Palak Paneer,Vegetables,5,152.09,Not authentic enough.,3.5,YouTube,authentic enough,0.0,Negative
U4913,25-34,Female,Mississauga,Low,Snack,Biryani,Vegetables,3,89.16,Too spicy for me.,2.0,Amazon Fresh,spicy,0.0,Negative
U4914,25-34,Female,Brampton,Medium,Breakfast,Biryani,Protein,5,84.48,Loved the flavor!,2.5,Facebook,loved flavor,0.636,Positive
U4915,45-54,Female,Hamilton,Low,Dinner,Masala Dosa,Spices,4,158.6,"Average taste, could be better.",2.9,Facebook,average taste could better,0.4404,Positive
U4916,65+,Female,London,Medium,Snack,Biryani,Dairy,6,37.63,Delicious and quick to make!,1.9,Facebook,delicious quick make,0.6114,Positive
U4917,45-54,Female,Mississauga,Low,Dinner,Biryani,Vegetables,9,116.89,Too spicy for me.,4.2,Walmart Online,spicy,0.0,Negative
U4918,45-54,Female,Hamilton,Medium,Snack,Masala Dosa,Dairy,2,33.16,Loved the flavor!,4.8,Walmart Online,loved flavor,0.636,Positive
U4919,25-34,Female,Brampton,Medium,Lunch,Masala Dosa,Grains,10,123.95,Tastes just like home cooking.,2.7,Amazon Fresh,tastes like home cooking,0.3612,Positive
U4920,65+,Other,Ottawa,Medium,Breakfast,Tandoori Chicken,Grains,8,154.16,"Great recipe, easy to follow.",4.7,Instagram,great recipe easy follow,0.7906,Positive
U4921,25-34,Other,Hamilton,Medium,Dinner,Butter Chicken,Protein,2,131.18,Too spicy for me.,4.5,Instagram,spicy,0.0,Negative
U4922,45-54,Female,Toronto,Medium,Breakfast,Butter Chicken,Protein,4,157.52,Loved the flavor!,1.7,Instagram,loved flavor,0.636,Positive
U4923,65+,Female,Ottawa,Medium,Lunch,Tandoori Chicken,Protein,9,198.59,Tastes just like home cooking.,1.7,YouTube,tastes like home cooking,0.3612,Positive
U4924,45-54,Other,Ottawa,High,Snack,Masala Dosa,Vegetables,4,114.26,Too spicy for me.,2.9,Facebook,spicy,0.0,Negative
U4925,55-64,Other,Brampton,Medium,Breakfast,Chole Bhature,Dairy,7,227.91999999999996,Not authentic enough.,3.1,YouTube,authentic enough,0.0,Negative
U4926,65+,Other,Brampton,Low,Snack,Paneer Tikka,Grains,5,128.51,Not authentic enough.,2.4,Walmart Online,authentic enough,0.0,Negative
U4927,65+,Female,Mississauga,High,Lunch,Tandoori Chicken,Dairy,2,157.97,Too spicy for me.,2.3,Instagram,spicy,0.0,Negative
U4928,45-54,Male,Mississauga,Low,Dinner,Rajma Chawal,Vegetables,8,95.56,Too spicy for me.,2.7,Instagram,spicy,0.0,Negative
U4929,55-64,Male,Toronto,High,Lunch,Tandoori Chicken,Dairy,10,184.77,Would definitely try again!,3.8,Facebook,would definitely try,0.4574,Positive
U4930,35-44,Male,Ottawa,Low,Breakfast,Masala Dosa,Dairy,10,161.67,Tastes just like home cooking.,1.3,Amazon Fresh,tastes like home cooking,0.3612,Positive
U4931,25-34,Male,Windsor,Medium,Breakfast,Chole Bhature,Protein,2,178.86,"Average taste, could be better.",3.8,Walmart Online,average taste could better,0.4404,Positive
U4932,45-54,Female,Markham,Low,Breakfast,Palak Paneer,Dairy,3,122.18,Not authentic enough.,4.7,Facebook,authentic enough,0.0,Negative
U4933,65+,Male,Toronto,High,Snack,Masala Dosa,Dairy,10,69.78,"Great recipe, easy to follow.",4.1,YouTube,great recipe easy follow,0.7906,Positive
U4934,25-34,Other,Toronto,Medium,Dinner,Samosa,Dairy,7,138.42,Too spicy for me.,1.8,Walmart Online,spicy,0.0,Negative
U4935,25-34,Other,Markham,Medium,Breakfast,Samosa,Spices,5,52.12,Would definitely try again!,1.3,Facebook,would definitely try,0.4574,Positive
U4936,25-34,Male,Markham,Low,Breakfast,Paneer Tikka,Grains,10,106.55,"Average taste, could be better.",3.0,Instagram,average taste could better,0.4404,Positive
U4937,35-44,Other,Markham,Medium,Breakfast,Masala Dosa,Grains,3,127.64,Tastes just like home cooking.,4.8,Instagram,tastes like home cooking,0.3612,Positive
U4938,18-24,Female,Brampton,Medium,Lunch,Dal Makhani,Dairy,2,215.09,Delicious and quick to make!,4.3,YouTube,delicious quick make,0.6114,Positive
U4939,45-54,Male,Toronto,Medium,Breakfast,Samosa,Protein,6,132.74,Too spicy for me.,3.3,YouTube,spicy,0.0,Negative
U4940,18-24,Male,Toronto,Low,Lunch,Biryani,Protein,10,125.58,Not authentic enough.,1.6,Walmart Online,authentic enough,0.0,Negative
U4941,18-24,Female,Hamilton,Medium,Breakfast,Palak Paneer,Protein,1,117.48,Loved the flavor!,3.9,Pinterest,loved flavor,0.636,Positive
U4942,18-24,Other,Markham,Medium,Lunch,Biryani,Grains,8,66.32,Delicious and quick to make!,4.3,Instagram,delicious quick make,0.6114,Positive
U4943,25-34,Female,Markham,Low,Snack,Rajma Chawal,Vegetables,5,123.43,Tastes just like home cooking.,4.7,Instagram,tastes like home cooking,0.3612,Positive
U4944,55-64,Female,Mississauga,Low,Snack,Paneer Tikka,Dairy,5,124.12,Loved the flavor!,3.4,Pinterest,loved flavor,0.636,Positive
U4945,25-34,Other,Mississauga,Medium,Lunch,Rajma Chawal,Grains,2,81.26,Not authentic enough.,3.1,Walmart Online,authentic enough,0.0,Negative
U4946,25-34,Female,Ottawa,High,Dinner,Rajma Chawal,Protein,7,72.53,Delicious and quick to make!,3.5,Amazon Fresh,delicious quick make,0.6114,Positive
U4947,65+,Other,Mississauga,Low,Dinner,Samosa,Grains,5,100.74,"Great recipe, easy to follow.",4.8,Amazon Fresh,great recipe easy follow,0.7906,Positive
U4948,65+,Other,London,Medium,Lunch,Masala Dosa,Grains,8,122.6,Delicious and quick to make!,3.5,Instagram,delicious quick make,0.6114,Positive
U4949,18-24,Female,Ottawa,Low,Snack,Butter Chicken,Grains,5,101.7,Tastes just like home cooking.,2.0,Amazon Fresh,tastes like home cooking,0.3612,Positive
U4950,25-34,Other,Windsor,Medium,Lunch,Samosa,Protein,9,77.96,Would definitely try again!,3.5,Walmart Online,would definitely try,0.4574,Positive
U4951,18-24,Female,Markham,Medium,Dinner,Tandoori Chicken,Vegetables,5,131.57,Too spicy for me.,4.5,Amazon Fresh,spicy,0.0,Negative
U4952,65+,Other,Hamilton,Low,Lunch,Butter Chicken,Spices,3,141.55,Delicious and quick to make!,3.3,YouTube,delicious quick make,0.6114,Positive
U4953,55-64,Male,Mississauga,Medium,Snack,Masala Dosa,Dairy,2,124.85,Too spicy for me.,3.0,Walmart Online,spicy,0.0,Negative
